Sample	 
Comments	 
Filename	C:\Data\西出研\梅木\210930オペ\PPOChloranil_2θ_θ.raw
Goniometer	SmartLab(In-plane)
Attachment	Zステージ単独
Monochromater	None
X	0
Y	0
Z	0.05294
ScanningMode	2Theta/Theta
ScanningType	Continuos Scanning
X-Ray	40kV/30mA
入射スリット	2/3deg
受光スリット1	20.000mm
受光スリット2	20.000mm
Cu_K-beta	
Start	10
Stop	90
Step	0.01
Speed	10.4018
Offset	0
21.43	62029.5
21.44	63104.4
21.45	62567
21.46	61960.2
21.47	62844.3
21.48	63347.1
21.49	62341.6
21.5	61700.1
21.51	62653.6
21.52	60087.9
21.53	62497.6
21.54	63364.4
21.55	60555.9
21.56	62289.6
21.57	62012.2
21.58	62688.3
21.59	61613.5
21.6	60122.5
21.61	60937.3
21.62	61648.1
21.63	62324.3
21.64	63468.5
21.65	62879
21.66	62480.3
21.67	60833.3
21.68	62757.7
21.69	62775
21.7	62671
21.71	60555.9
21.72	61856.2
21.73	60555.9
21.74	62931
21.75	62376.3
21.76	63087.1
21.77	61440.1
21.78	60920
21.79	60139.9
21.8	59359.7
21.81	62757.7
21.82	61717.5
21.83	59758.5
21.84	61388.1
21.85	61249.4
21.86	59914.5
21.87	61890.8
21.88	61942.9
21.89	61682.8
21.9	60868
21.91	62150.9
21.92	60868
21.93	62393.6
21.94	60972
21.95	61925.5
21.96	61284.1
21.97	60347.9
21.98	59897.2
21.99	61873.5
22	60365.2
22.01	60417.3
22.02	60608
22.03	61890.8
22.04	59325.1
22.05	60382.6
22.06	60139.9
22.07	62393.6
22.08	60399.9
22.09	60226.6
22.1	61804.2
22.11	58250.2
22.12	61890.8
22.13	60746.6
22.14	61942.9
22.15	60694.6
22.16	60712
22.17	60070.5
22.18	58718.3
22.19	60451.9
22.2	61752.2
22.21	61977.5
22.22	60590.6
22.23	59706.5
22.24	61509.4
22.25	61526.8
22.26	61873.5
22.27	60295.9
22.28	62705.7
22.29	61110.7
22.3	63035
22.31	60018.5
22.32	58926.3
22.33	60486.6
22.34	61336.1
22.35	61422.8
22.36	60538.6
22.37	60018.5
22.38	59827.8
22.39	59671.8
22.4	59758.5
22.41	60105.2
22.42	60243.9
22.43	60573.3
22.44	60417.3
22.45	59134.4
22.46	58770.3
22.47	60798.7
22.48	61284.1
22.49	59879.8
22.5	60035.9
22.51	59238.4
22.52	60191.9
22.53	60399.9
22.54	58770.3
22.55	60243.9
22.56	59359.7
22.57	61076
22.58	60174.5
22.59	58805
22.6	59463.8
22.61	60347.9
22.62	59082.4
22.63	59394.4
22.64	60157.2
22.65	60243.9
22.66	59654.4
22.67	60001.2
22.68	60694.6
22.69	58770.3
22.7	59897.2
22.71	60278.6
22.72	58874.3
22.73	60347.9
22.74	58943.7
22.75	59515.8
22.76	60209.2
22.77	59619.8
22.78	59377.1
22.79	58805
22.8	59533.1
22.81	60018.5
22.82	60712
22.83	58648.9
22.84	58510.3
22.85	59463.8
22.86	59359.7
22.87	59654.4
22.88	60001.2
22.89	58562.3
22.9	57608.8
22.91	59897.2
22.92	59238.4
22.93	59463.8
22.94	58024.8
22.95	59533.1
22.96	60157.2
22.97	60625.3
22.98	61076
22.99	59827.8
23	59151.7
23.01	60243.9
23.02	59342.4
23.03	58943.7
23.04	58423.6
23.05	58076.8
23.06	58284.9
23.07	58961
23.08	57088.7
23.09	56793.9
23.1	58822.3
23.11	58926.3
23.12	59741.1
23.13	59931.8
23.14	59013
23.15	56135.2
23.16	60764
23.17	58579.6
23.18	57938.1
23.19	59862.5
23.2	57626.1
23.21	56898
23.22	58753
23.23	59689.1
23.24	58700.9
23.25	58302.2
23.26	57782.1
23.27	58666.3
23.28	57626.1
23.29	59741.1
23.3	57556.8
23.31	55996.5
23.32	56187.2
23.33	57782.1
23.34	56689.9
23.35	58371.6
23.36	57036.7
23.37	56395.2
23.38	57730.1
23.39	56377.9
23.4	58475.6
23.41	58648.9
23.42	59533.1
23.43	57591.4
23.44	57730.1
23.45	59567.8
23.46	57747.4
23.47	57678.1
23.48	58562.3
23.49	58527.6
23.5	58492.9
23.51	58596.9
23.52	58961
23.53	58822.3
23.54	57990.2
23.55	58440.9
23.56	56932.6
23.57	56932.6
23.58	56395.2
23.59	56915.3
23.6	57140.7
23.61	56048.5
23.62	56135.2
23.63	56499.2
23.64	56585.9
23.65	58336.9
23.66	57730.1
23.67	56846
23.68	55909.8
23.69	57955.5
23.7	57834.1
23.71	57192.7
23.72	57210
23.73	56828.6
23.74	56447.2
23.75	57834.1
23.76	56481.9
23.77	55892.5
23.78	56915.3
23.79	57504.7
23.8	56256.5
23.81	55597.7
23.82	58094.2
23.83	55979.1
23.84	55511.1
23.85	56932.6
23.86	58284.9
23.87	58440.9
23.88	57452.7
23.89	56464.6
23.9	55788.4
23.91	57504.7
23.92	55649.8
23.93	54991
23.94	55441.7
23.95	55996.5
23.96	56117.8
23.97	55251
23.98	55719.1
23.99	56083.2
24	56239.2
24.01	57262
24.02	56013.8
24.03	54436.2
24.04	54089.5
